Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
250	-0.1	-0.1(-0.1)	0.0(398)
250	0.03	-0.07(-0.07)	0.11(21.6)
260	-0.07	-0.09(-0.09)	0.02(419)
260	-0.02	-0.1(-0.1)	0.08(163)
260	-0.09	-0.1(-0.1)	0.0(459)
260	0.05	-0.07(-0.07)	0.12(24.3)
270	-0.14	-0.16(-0.16)	0.02(366)
270	-0.12	-0.19(-0.19)	0.07(141)
270	-0.15	-0.15(-0.15)	0.0(401)
270	-0.07	-0.17(-0.17)	0.1(20.2)
280	-0.13	-0.15(-0.15)	0.01(293)
280	-0.11	-0.16(-0.16)	0.06(114)
280	-0.14	-0.14(-0.14)	0.0(321)
280	-0.02	-0.1(-0.1)	0.08(16.6)
290	-0.13	-0.15(-0.15)	0.02(329)
290	-0.13	-0.19(-0.19)	0.06(121)
290	-0.14	-0.15(-0.15)	0.0(361)
290	-0.09	-0.17(-0.17)	0.08(16.9)
300	-0.14	-0.16(-0.16)	0.02(358)
300	-0.12	-0.19(-0.19)	0.07(135)
300	-0.15	-0.15(-0.15)	0.0(393)
300	-0.07	-0.17(-0.17)	0.1(19.8)
310	-0.14	-0.16(-0.16)	0.02(412)
310	-0.1	-0.18(-0.18)	0.08(153)
310	-0.15	-0.16(-0.16)	0.0(452)
310	-0.04	-0.15(-0.15)	0.11(21.8)
320	-0.12	-0.14(-0.14)	0.02(387)
320	-0.09	-0.16(-0.16)	0.07(142)
320	-0.13	-0.13(-0.13)	0.0(426)
320	-0.03	-0.13(-0.13)	0.1(20.1)
330	-0.16	-0.17(-0.17)	0.02(367)
330	-0.12	-0.19(-0.19)	0.07(135)
330	-0.17	-0.17(-0.17)	0.0(403)
330	-0.06	-0.16(-0.16)	0.09(18.9)
340	-0.13	-0.14(-0.14)	0.01(287)
340	-0.11	-0.16(-0.16)	0.05(106)
340	-0.13	-0.13(-0.13)	0.0(316)
340	-0.06	-0.13(-0.13)	0.07(14.5)
350	-0.17	-0.19(-0.19)	0.02(357)
350	-0.16	-0.22(-0.22)	0.07(132)
350	-0.18	-0.18(-0.18)	0.0(392)
350	-0.1	-0.19(-0.19)	0.09(18.1)
360	-0.16	-0.18(-0.18)	0.02(330)
360	-0.14	-0.2(-0.2)	0.06(120)
360	-0.16	-0.17(-0.17)	0.0(364)
360	-0.07	-0.15(-0.15)	0.08(16.0)
370	-0.14	-0.15(-0.15)	0.02(336)
370	-0.12	-0.18(-0.18)	0.06(123)
370	-0.15	-0.15(-0.15)	0.0(370)
370	-0.07	-0.15(-0.15)	0.08(16.5)
380	-0.15	-0.17(-0.17)	0.02(326)
380	-0.13	-0.19(-0.19)	0.06(120)
380	-0.16	-0.16(-0.16)	0.0(358)
380	-0.07	-0.15(-0.15)	0.08(16.6)
390	-0.16	-0.18(-0.18)	0.02(328)
390	-0.16	-0.22(-0.22)	0.06(120)
390	-0.16	-0.17(-0.17)	0.0(361)
390	-0.12	-0.2(-0.2)	0.08(16.2)
400	-0.14	-0.16(-0.16)	0.02(406)
400	-0.12	-0.19(-0.19)	0.08(150)
400	-0.16	-0.16(-0.16)	0.0(446)
400	-0.08	-0.18(-0.18)	0.1(20.5)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699143'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699144'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.02	-0.02(-0.02)	0.0(341)
0	0.15	-0.02(-0.02)	0.17(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699146'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699145'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	1.68	-0.02(-0.02)	1.7(341)
0	-0.01	-0.02(-0.02)	0.02(341)
10	-0.05	-0.05(-0.05)	0.0(406)
10	0.11	-0.06(-0.06)	0.17(330)
10	0.62	-0.04(-0.04)	0.66(132)
10	-0.03	-0.05(-0.05)	0.02(399)
20	-0.09	-0.1(-0.1)	0.0(418)
20	0.02	-0.11(-0.11)	0.14(274)
20	0.16	-0.12(-0.12)	0.28(55.3)
20	-0.08	-0.1(-0.1)	0.02(403)
30	-0.09	-0.09(-0.09)	0.0(410)
30	0.02	-0.1(-0.1)	0.11(227)
30	0.16	-0.08(-0.08)	0.23(47.0)
30	-0.07	-0.09(-0.09)	0.02(389)
40	-0.09	-0.09(-0.09)	0.0(396)
40	0.0	-0.1(-0.1)	0.1(199)
40	0.15	-0.1(-0.1)	0.25(49.4)
40	-0.07	-0.09(-0.09)	0.02(373)
50	-0.12	-0.12(-0.12)	0.0(355)
50	-0.05	-0.13(-0.13)	0.08(161)
50	0.11	-0.11(-0.11)	0.23(45.3)
50	-0.11	-0.12(-0.12)	0.02(330)
60	-0.09	-0.09(-0.09)	0.0(356)
60	-0.03	-0.1(-0.1)	0.07(146)
60	0.14	-0.08(-0.08)	0.21(42.8)
60	-0.08	-0.1(-0.1)	0.02(328)
70	-0.11	-0.11(-0.11)	0.0(425)
70	-0.03	-0.12(-0.12)	0.09(178)
70	0.2	-0.1(-0.1)	0.3(61.0)
70	-0.09	-0.11(-0.11)	0.02(388)
80	-0.11	-0.12(-0.12)	0.0(324)
80	-0.06	-0.12(-0.12)	0.06(128)
80	0.11	-0.08(-0.08)	0.19(37.6)
80	-0.11	-0.12(-0.12)	0.01(291)
90	-0.17	-0.17(-0.17)	0.0(403)
90	-0.09	-0.17(-0.17)	0.08(160)
90	0.09	-0.15(-0.15)	0.24(47.6)
90	-0.15	-0.17(-0.17)	0.02(359)
100	-0.15	-0.15(-0.15)	0.0(345)
100	-0.11	-0.17(-0.17)	0.07(134)
100	0.05	-0.15(-0.15)	0.2(40.2)
100	-0.14	-0.16(-0.16)	0.02(307)
110	-0.12	-0.12(-0.12)	0.0(355)
110	-0.06	-0.13(-0.13)	0.07(136)
110	0.08	-0.1(-0.1)	0.18(36.9)
110	-0.1	-0.12(-0.12)	0.02(318)
120	-0.08	-0.08(-0.08)	0.0(430)
120	0.02	-0.07(-0.07)	0.09(183)
120	0.24	-0.05(-0.05)	0.28(56.2)
120	-0.05	-0.07(-0.07)	0.02(384)
130	-0.1	-0.1(-0.1)	0.0(329)
130	-0.02	-0.09(-0.09)	0.07(146)
130	0.26	-0.07(-0.07)	0.33(65.6)
130	-0.08	-0.1(-0.1)	0.01(293)
140	-0.16	-0.16(-0.16)	0.0(326)
140	-0.09	-0.17(-0.17)	0.07(143)
140	0.1	-0.15(-0.15)	0.24(48.7)
140	-0.15	-0.17(-0.17)	0.01(290)
150	-0.09	-0.09(-0.09)	0.0(445)
150	0.0	-0.09(-0.09)	0.09(187)
150	0.24	-0.07(-0.07)	0.32(63.6)
150	-0.07	-0.09(-0.09)	0.02(396)
160	-0.17	-0.17(-0.17)	0.0(318)
160	-0.12	-0.19(-0.19)	0.06(129)
160	0.05	-0.17(-0.17)	0.22(44.0)
160	-0.16	-0.17(-0.17)	0.01(281)
170	-0.14	-0.14(-0.14)	0.0(339)
170	-0.09	-0.16(-0.16)	0.07(135)
170	0.06	-0.14(-0.14)	0.19(38.9)
170	-0.13	-0.15(-0.15)	0.01(297)
180	-0.15	-0.15(-0.15)	0.0(318)
180	-0.1	-0.16(-0.16)	0.06(123)
180	-0.14	-0.15(-0.15)	0.01(278)
180	0.02	-0.14(-0.14)	0.17(33.5)
190	-0.16	-0.17(-0.17)	0.0(377)
190	-0.11	-0.19(-0.19)	0.07(149)
190	-0.15	-0.17(-0.17)	0.02(329)
190	0.05	-0.16(-0.16)	0.21(42.8)
200	-0.16	-0.16(-0.16)	0.0(391)
200	-0.11	-0.19(-0.19)	0.08(153)
200	-0.15	-0.17(-0.17)	0.02(340)
200	0.03	-0.18(-0.18)	0.21(42.0)
210	-0.19	-0.19(-0.19)	0.0(320)
210	-0.13	-0.2(-0.2)	0.06(125)
210	-0.17	-0.18(-0.18)	0.01(278)
210	-0.02	-0.18(-0.18)	0.15(31.0)
220	-0.16	-0.16(-0.16)	0.0(346)
220	-0.11	-0.18(-0.18)	0.07(134)
220	-0.15	-0.16(-0.16)	0.02(300)
220	0.04	-0.15(-0.15)	0.19(37.9)
230	-0.14	-0.14(-0.14)	0.0(380)
230	-0.08	-0.15(-0.15)	0.07(146)
230	-0.13	-0.14(-0.14)	0.02(328)
230	0.07	-0.13(-0.13)	0.2(39.7)
240	-0.18	-0.18(-0.18)	0.0(306)
240	-0.15	-0.21(-0.21)	0.06(115)
240	-0.17	-0.19(-0.19)	0.01(263)
240	-0.01	-0.17(-0.17)	0.15(30.7)
250	-0.12	-0.12(-0.12)	0.0(344)
250	-0.06	-0.12(-0.12)	0.06(127)
250	-0.1	-0.11(-0.11)	0.01(295)
250	0.07	-0.08(-0.08)	0.15(30.7)
260	-0.11	-0.11(-0.11)	0.0(396)
260	-0.04	-0.11(-0.11)	0.07(144)
260	-0.09	-0.11(-0.11)	0.02(339)
260	0.09	-0.08(-0.08)	0.17(33.6)
270	-0.18	-0.18(-0.18)	0.0(345)
270	-0.14	-0.2(-0.2)	0.06(122)
270	-0.16	-0.18(-0.18)	0.01(294)
270	0.01	-0.17(-0.17)	0.18(35.7)
280	-0.16	-0.16(-0.16)	0.0(276)
280	-0.11	-0.16(-0.16)	0.05(97.8)
280	-0.15	-0.16(-0.16)	0.01(235)
280	0.01	-0.13(-0.13)	0.14(28.1)
290	-0.17	-0.17(-0.17)	0.0(308)
290	-0.14	-0.2(-0.2)	0.05(105)
290	-0.16	-0.18(-0.18)	0.01(261)
290	-0.05	-0.18(-0.18)	0.13(25.9)
300	-0.18	-0.18(-0.18)	0.0(336)
300	-0.14	-0.2(-0.2)	0.06(116)
300	-0.16	-0.18(-0.18)	0.01(284)
300	-0.04	-0.18(-0.18)	0.15(29.0)
310	-0.17	-0.17(-0.17)	0.0(386)
310	-0.13	-0.19(-0.19)	0.07(131)
310	-0.16	-0.18(-0.18)	0.02(326)
310	-0.01	-0.17(-0.17)	0.16(32.0)
320	-0.15	-0.15(-0.15)	0.0(363)
320	-0.11	-0.17(-0.17)	0.06(122)
320	-0.14	-0.15(-0.15)	0.02(305)
320	-0.0	-0.15(-0.15)	0.14(28.9)
330	-0.19	-0.19(-0.19)	0.0(343)
330	-0.14	-0.2(-0.2)	0.06(115)
330	-0.18	-0.19(-0.19)	0.01(288)
330	-0.03	-0.17(-0.17)	0.13(26.2)
340	-0.16	-0.16(-0.16)	0.0(268)
340	-0.12	-0.17(-0.17)	0.04(89.3)
340	-0.15	-0.16(-0.16)	0.01(225)
340	-0.04	-0.14(-0.14)	0.1(19.8)
350	-0.21	-0.21(-0.21)	0.0(333)
350	-0.17	-0.23(-0.23)	0.06(111)
350	-0.2	-0.21(-0.21)	0.01(280)
350	-0.09	-0.21(-0.21)	0.12(24.1)
360	-0.19	-0.2(-0.2)	0.0(308)
360	-0.16	-0.21(-0.21)	0.05(101)
360	-0.19	-0.2(-0.2)	0.01(258)
360	-0.07	-0.17(-0.17)	0.11(21.2)
370	-0.18	-0.18(-0.18)	0.0(314)
370	-0.14	-0.2(-0.2)	0.05(103)
370	-0.16	-0.18(-0.18)	0.01(263)
370	-0.06	-0.17(-0.17)	0.11(21.8)
380	-0.19	-0.19(-0.19)	0.0(304)
380	-0.16	-0.21(-0.21)	0.05(101)
380	-0.18	-0.19(-0.19)	0.01(255)
380	-0.07	-0.18(-0.18)	0.11(21.7)
390	-0.2	-0.21(-0.21)	0.0(306)
390	-0.17	-0.22(-0.22)	0.05(101)
390	-0.19	-0.21(-0.21)	0.01(256)
390	-0.1	-0.21(-0.21)	0.11(21.2)
400	-0.17	-0.18(-0.18)	0.0(379)
400	-0.14	-0.2(-0.2)	0.06(125)
400	-0.16	-0.18(-0.18)	0.02(318)
400	-0.06	-0.19(-0.19)	0.13(26.8)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699147'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699147'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.02	-0.02(-0.02)	0.0(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699147'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699147'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	1.68	-0.02(-0.02)	1.7(341)
0	-0.01	-0.02(-0.02)	0.02(341)
0	0.15	-0.02(-0.02)	0.17(341)
10	-0.06	-0.06(-0.06)	0.0(403)
10	0.32	-0.07(-0.07)	0.39(78.1)
10	0.04	-0.08(-0.08)	0.11(229)
10	-0.05	-0.07(-0.07)	0.02(385)
20	-0.1	-0.11(-0.11)	0.0(407)
20	0.42	-0.11(-0.11)	0.53(106)
20	-0.01	-0.12(-0.12)	0.11(222)
20	-0.09	-0.11(-0.11)	0.02(378)
30	-0.09	-0.1(-0.1)	0.0(391)
30	0.44	-0.08(-0.08)	0.51(102)
30	0.01	-0.1(-0.1)	0.11(222)
30	-0.08	-0.1(-0.1)	0.02(360)
40	-0.08	-0.08(-0.08)	0.0(384)
40	0.31	-0.09(-0.09)	0.4(80.6)
40	0.04	-0.08(-0.08)	0.12(238)
40	-0.06	-0.08(-0.08)	0.02(347)
50	-0.12	-0.12(-0.12)	0.0(342)
50	0.3	-0.11(-0.11)	0.4(80.9)
50	-0.04	-0.14(-0.14)	0.09(184)
50	-0.1	-0.12(-0.12)	0.02(310)
60	-0.09	-0.09(-0.09)	0.0(350)
60	0.26	-0.08(-0.08)	0.34(68.3)
60	-0.07	-0.09(-0.09)	0.02(317)
60	0.0	-0.1(-0.1)	0.1(203)
70	-0.09	-0.09(-0.09)	0.0(427)
70	0.53	-0.09(-0.09)	0.62(124)
70	-0.08	-0.1(-0.1)	0.02(377)
70	0.02	-0.1(-0.1)	0.12(238)
80	-0.1	-0.1(-0.1)	0.0(335)
80	0.33	-0.08(-0.08)	0.41(81.2)
80	-0.09	-0.1(-0.1)	0.01(298)
80	-0.01	-0.1(-0.1)	0.09(188)
90	-0.13	-0.13(-0.13)	0.0(416)
90	0.5	-0.12(-0.12)	0.62(125)
90	-0.12	-0.14(-0.14)	0.02(370)
90	-0.03	-0.15(-0.15)	0.11(230)
100	-0.12	-0.13(-0.13)	0.0(359)
100	0.37	-0.12(-0.12)	0.49(98.7)
100	-0.12	-0.13(-0.13)	0.02(317)
100	-0.02	-0.13(-0.13)	0.11(225)
110	-0.11	-0.11(-0.11)	0.0(370)
110	0.27	-0.1(-0.1)	0.37(73.8)
110	-0.1	-0.11(-0.11)	0.02(326)
110	-0.01	-0.11(-0.11)	0.1(206)
120	-0.05	-0.06(-0.06)	0.0(454)
120	0.53	-0.05(-0.05)	0.59(117)
120	-0.03	-0.06(-0.06)	0.02(416)
120	0.06	-0.06(-0.06)	0.13(251)
130	-0.08	-0.08(-0.08)	0.0(348)
130	0.35	-0.08(-0.08)	0.43(86.1)
130	-0.07	-0.08(-0.08)	0.02(317)
130	0.03	-0.08(-0.08)	0.1(209)
140	-0.13	-0.14(-0.14)	0.0(340)
140	0.25	-0.13(-0.13)	0.39(77.7)
140	-0.12	-0.13(-0.13)	0.02(313)
140	-0.04	-0.14(-0.14)	0.1(202)
150	-0.07	-0.07(-0.07)	0.0(461)
150	0.48	-0.07(-0.07)	0.55(109)
150	-0.05	-0.07(-0.07)	0.02(427)
150	0.06	-0.08(-0.08)	0.13(266)
160	-0.14	-0.14(-0.14)	0.0(332)
160	0.3	-0.14(-0.14)	0.43(87.0)
160	-0.13	-0.14(-0.14)	0.02(306)
160	-0.06	-0.16(-0.16)	0.1(190)
170	-0.13	-0.13(-0.13)	0.0(356)
170	0.2	-0.14(-0.14)	0.34(67.5)
170	-0.04	-0.14(-0.14)	0.1(195)
170	-0.11	-0.13(-0.13)	0.02(333)
180	-0.14	-0.14(-0.14)	0.0(333)
180	0.21	-0.12(-0.12)	0.32(64.9)
180	-0.05	-0.14(-0.14)	0.09(177)
180	-0.11	-0.13(-0.13)	0.02(313)
190	-0.15	-0.16(-0.16)	0.0(388)
190	0.37	-0.14(-0.14)	0.51(101)
190	-0.13	-0.15(-0.15)	0.02(365)
190	-0.05	-0.16(-0.16)	0.11(217)
200	-0.14	-0.15(-0.15)	0.0(403)
200	0.29	-0.16(-0.16)	0.45(89.0)
200	-0.12	-0.14(-0.14)	0.02(375)
200	-0.06	-0.16(-0.16)	0.11(216)
210	-0.18	-0.18(-0.18)	0.0(328)
210	0.18	-0.16(-0.16)	0.34(68.2)
210	-0.16	-0.17(-0.17)	0.02(302)
210	-0.11	-0.19(-0.19)	0.08(159)
220	-0.14	-0.14(-0.14)	0.0(363)
220	0.32	-0.13(-0.13)	0.45(89.9)
220	-0.13	-0.14(-0.14)	0.02(328)
220	-0.06	-0.15(-0.15)	0.09(185)
230	-0.11	-0.12(-0.12)	0.0(395)
230	0.23	-0.12(-0.12)	0.35(70.5)
230	-0.1	-0.12(-0.12)	0.02(361)
230	-0.04	-0.13(-0.13)	0.09(190)
240	-0.16	-0.16(-0.16)	0.0(316)
240	0.14	-0.17(-0.17)	0.31(61.7)
240	-0.15	-0.16(-0.16)	0.01(287)
240	-0.11	-0.18(-0.18)	0.07(144)
250	-0.11	-0.11(-0.11)	0.0(353)
250	0.23	-0.09(-0.09)	0.32(63.7)
250	-0.08	-0.1(-0.1)	0.02(319)
250	-0.02	-0.11(-0.11)	0.09(184)
260	-0.1	-0.1(-0.1)	0.0(403)
260	0.24	-0.07(-0.07)	0.32(63.1)
260	-0.08	-0.1(-0.1)	0.02(362)
260	-0.01	-0.11(-0.11)	0.1(196)
270	-0.15	-0.16(-0.16)	0.0(349)
270	0.1	-0.17(-0.17)	0.27(54.2)
270	-0.15	-0.16(-0.16)	0.02(313)
270	-0.09	-0.17(-0.17)	0.08(166)
280	-0.14	-0.14(-0.14)	0.0(278)
280	0.08	-0.14(-0.14)	0.22(44.6)
280	-0.13	-0.14(-0.14)	0.01(248)
280	-0.08	-0.15(-0.15)	0.06(130)
290	-0.16	-0.16(-0.16)	0.0(309)
290	0.05	-0.17(-0.17)	0.22(44.6)
290	-0.15	-0.17(-0.17)	0.01(274)
290	-0.12	-0.19(-0.19)	0.07(138)
300	-0.17	-0.17(-0.17)	0.0(334)
300	0.08	-0.19(-0.19)	0.26(52.2)
300	-0.15	-0.17(-0.17)	0.01(296)
300	-0.11	-0.18(-0.18)	0.08(150)
310	-0.16	-0.16(-0.16)	0.0(382)
310	0.1	-0.17(-0.17)	0.27(53.3)
310	-0.14	-0.15(-0.15)	0.02(336)
310	-0.09	-0.18(-0.18)	0.08(170)
320	-0.15	-0.15(-0.15)	0.0(357)
320	0.07	-0.15(-0.15)	0.22(44.0)
320	-0.13	-0.14(-0.14)	0.02(315)
320	-0.08	-0.16(-0.16)	0.08(158)
330	-0.17	-0.18(-0.18)	0.0(335)
330	0.01	-0.18(-0.18)	0.19(38.3)
330	-0.16	-0.17(-0.17)	0.01(294)
330	-0.11	-0.19(-0.19)	0.07(143)
340	-0.15	-0.15(-0.15)	0.0(261)
340	-0.01	-0.15(-0.15)	0.14(27.7)
340	-0.14	-0.15(-0.15)	0.01(228)
340	-0.11	-0.16(-0.16)	0.05(110)
350	-0.19	-0.19(-0.19)	0.0(323)
350	-0.06	-0.22(-0.22)	0.16(31.8)
350	-0.18	-0.2(-0.2)	0.01(282)
350	-0.15	-0.22(-0.22)	0.07(134)
360	-0.19	-0.2(-0.2)	0.0(298)
360	-0.05	-0.19(-0.19)	0.14(28.2)
360	-0.17	-0.19(-0.19)	0.01(260)
360	-0.14	-0.2(-0.2)	0.06(122)
370	-0.17	-0.17(-0.17)	0.0(303)
370	-0.05	-0.18(-0.18)	0.14(27.9)
370	-0.15	-0.17(-0.17)	0.01(265)
370	-0.12	-0.18(-0.18)	0.06(123)
380	-0.18	-0.18(-0.18)	0.0(293)
380	-0.06	-0.2(-0.2)	0.14(27.3)
380	-0.17	-0.18(-0.18)	0.01(256)
380	-0.13	-0.19(-0.19)	0.06(120)
390	-0.2	-0.2(-0.2)	0.0(295)
390	-0.09	-0.23(-0.23)	0.13(26.8)
390	-0.18	-0.19(-0.19)	0.01(258)
390	-0.16	-0.22(-0.22)	0.06(120)
400	-0.17	-0.17(-0.17)	0.0(365)
400	-0.04	-0.2(-0.2)	0.17(33.6)
400	-0.16	-0.17(-0.17)	0.02(318)
400	-0.12	-0.19(-0.19)	0.07(148)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699149'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699148'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699148'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699148'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.01	-0.02(-0.02)	0.02(341)
0	1.68	-0.02(-0.02)	1.7(341)
0	0.15	-0.02(-0.02)	0.17(341)
0	-0.02	-0.02(-0.02)	0.0(341)
10	-0.04	-0.06(-0.06)	0.02(403)
10	0.66	-0.07(-0.07)	0.74(147)
10	0.08	-0.06(-0.06)	0.14(282)
10	-0.06	-0.06(-0.06)	0.0(423)
20	-0.07	-0.09(-0.09)	0.02(420)
20	1.05	-0.07(-0.07)	1.13(225)
20	0.08	-0.09(-0.09)	0.17(331)
20	-0.09	-0.09(-0.09)	0.0(442)
30	0.8	-0.07(-0.07)	0.87(173)
30	-0.05	-0.07(-0.07)	0.02(413)
30	0.07	-0.08(-0.08)	0.15(294)
30	-0.08	-0.08(-0.08)	0.0(436)
40	0.69	-0.06(-0.06)	0.75(150)
40	-0.03	-0.05(-0.05)	0.02(417)
40	0.08	-0.06(-0.06)	0.14(289)
40	-0.05	-0.05(-0.05)	0.0(429)
50	0.74	-0.08(-0.08)	0.82(164)
50	-0.06	-0.08(-0.08)	0.02(371)
50	0.07	-0.08(-0.08)	0.15(291)
50	-0.08	-0.08(-0.08)	0.0(391)
60	0.51	-0.07(-0.07)	0.59(118)
60	-0.05	-0.07(-0.07)	0.02(384)
60	0.05	-0.08(-0.08)	0.13(260)
60	-0.06	-0.06(-0.06)	0.0(413)
70	0.97	-0.06(-0.06)	1.04(207)
70	-0.03	-0.06(-0.06)	0.02(451)
70	0.11	-0.06(-0.06)	0.17(336)
70	-0.05	-0.05(-0.05)	0.0(488)
80	0.6	-0.06(-0.06)	0.66(131)
80	-0.05	-0.07(-0.07)	0.02(357)
80	0.05	-0.07(-0.07)	0.13(251)
80	-0.07	-0.08(-0.08)	0.0(371)
90	0.76	-0.1(-0.1)	0.86(171)
90	-0.07	-0.09(-0.09)	0.02(439)
90	0.05	-0.1(-0.1)	0.15(303)
