Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 3, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1640809418'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 3, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1640809418'}
Loaded pretrained weights.
#i	Loss	VTE	TV
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.03, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470756'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.0	-0.03(-0.03)	0.04(755)
0	-0.03	-0.03(-0.03)	0.0(755)
0	3.74	-0.03(-0.03)	3.78(755)
10	0.11	-0.07(-0.07)	0.18(354)
10	-0.04	-0.07(-0.07)	0.03(570)
10	-0.07	-0.07(-0.07)	0.0(596)
10	0.72	-0.06(-0.06)	0.78(156)
20	0.07	-0.07(-0.07)	0.14(289)
20	-0.02	-0.06(-0.06)	0.04(789)
20	-0.06	-0.06(-0.06)	0.0(857)
20	0.18	-0.06(-0.06)	0.23(46.9)
30	-0.02	-0.1(-0.1)	0.08(169)
30	-0.06	-0.09(-0.09)	0.03(618)
30	-0.09	-0.09(-0.09)	0.0(697)
30	0.07	-0.09(-0.09)	0.15(30.9)
40	-0.03	-0.11(-0.11)	0.08(164)
40	-0.06	-0.09(-0.09)	0.03(636)
40	-0.09	-0.09(-0.09)	0.0(741)
40	0.1	-0.09(-0.09)	0.18(36.8)
50	-0.06	-0.14(-0.14)	0.07(149)
50	-0.1	-0.13(-0.13)	0.03(590)
50	-0.12	-0.12(-0.12)	0.0(714)
50	0.07	-0.11(-0.11)	0.17(34.7)
60	-0.01	-0.09(-0.09)	0.08(151)
60	-0.05	-0.08(-0.08)	0.03(555)
60	-0.08	-0.08(-0.08)	0.0(689)
60	0.03	-0.08(-0.08)	0.12(23.2)
70	-0.03	-0.1(-0.1)	0.07(132)
70	-0.06	-0.09(-0.09)	0.02(490)
70	-0.09	-0.09(-0.09)	0.0(623)
70	0.05	-0.09(-0.09)	0.14(27.2)
80	-0.01	-0.08(-0.08)	0.07(133)
80	-0.06	-0.08(-0.08)	0.02(484)
80	-0.08	-0.08(-0.08)	0.0(633)
80	0.06	-0.06(-0.06)	0.12(24.5)
90	-0.03	-0.09(-0.09)	0.06(117)
90	-0.07	-0.09(-0.09)	0.02(436)
90	-0.09	-0.09(-0.09)	0.0(580)
90	0.01	-0.08(-0.08)	0.08(16.9)
100	-0.07	-0.12(-0.12)	0.06(114)
100	-0.12	-0.14(-0.14)	0.02(407)
100	-0.13	-0.13(-0.13)	0.0(557)
100	0.09	-0.09(-0.09)	0.17(34.4)
110	-0.08	-0.15(-0.15)	0.08(154)
110	-0.12	-0.14(-0.14)	0.02(432)
110	-0.13	-0.14(-0.14)	0.0(603)
110	-0.04	-0.14(-0.14)	0.1(19.5)
120	-0.02	-0.11(-0.11)	0.09(172)
120	-0.07	-0.09(-0.09)	0.03(547)
120	-0.09	-0.09(-0.09)	0.0(774)
120	0.04	-0.09(-0.09)	0.13(26.2)
130	-0.11	-0.18(-0.18)	0.07(142)
130	-0.15	-0.17(-0.17)	0.02(420)
130	-0.17	-0.17(-0.17)	0.0(604)
130	-0.0	-0.14(-0.14)	0.14(28.2)
140	-0.06	-0.13(-0.13)	0.06(127)
140	-0.11	-0.13(-0.13)	0.02(411)
140	-0.13	-0.13(-0.13)	0.0(601)
140	-0.01	-0.1(-0.1)	0.09(18.8)
150	-0.02	-0.1(-0.1)	0.08(163)
150	-0.07	-0.09(-0.09)	0.02(429)
150	-0.09	-0.09(-0.09)	0.0(630)
150	0.12	-0.08(-0.08)	0.21(41.9)
160	-0.03	-0.1(-0.1)	0.07(132)
160	-0.07	-0.09(-0.09)	0.02(404)
160	-0.09	-0.09(-0.09)	0.0(602)
160	0.05	-0.09(-0.09)	0.14(27.8)
170	-0.13	-0.18(-0.18)	0.05(103)
170	-0.16	-0.18(-0.18)	0.02(316)
170	-0.03	-0.14(-0.14)	0.11(21.2)
170	-0.17	-0.17(-0.17)	0.0(476)
180	-0.06	-0.13(-0.13)	0.07(131)
180	-0.1	-0.12(-0.12)	0.02(400)
180	-0.01	-0.1(-0.1)	0.09(18.6)
180	-0.12	-0.12(-0.12)	0.0(610)
190	-0.08	-0.14(-0.14)	0.06(114)
190	-0.13	-0.14(-0.14)	0.02(345)
190	-0.03	-0.11(-0.11)	0.09(17.8)
190	-0.14	-0.14(-0.14)	0.0(530)
200	-0.12	-0.18(-0.18)	0.06(124)
200	-0.15	-0.17(-0.17)	0.02(397)
200	0.02	-0.14(-0.14)	0.17(33.4)
200	-0.16	-0.16(-0.16)	0.0(619)
210	-0.17	-0.21(-0.21)	0.04(86.0)
210	-0.17	-0.19(-0.19)	0.01(272)
210	-0.18	-0.19(-0.19)	0.0(426)
210	-0.1	-0.18(-0.18)	0.08(16.1)
220	-0.15	-0.2(-0.2)	0.06(116)
220	-0.16	-0.17(-0.17)	0.02(366)
220	-0.17	-0.17(-0.17)	0.0(580)
220	-0.11	-0.19(-0.19)	0.08(15.4)
230	-0.07	-0.13(-0.13)	0.07(136)
230	-0.1	-0.12(-0.12)	0.02(415)
230	-0.11	-0.11(-0.11)	0.0(664)
230	0.0	-0.12(-0.12)	0.12(24.3)
240	-0.16	-0.2(-0.2)	0.04(85.1)
240	-0.18	-0.19(-0.19)	0.01(275)
240	-0.19	-0.19(-0.19)	0.0(448)
240	-0.07	-0.15(-0.15)	0.08(17.0)
250	-0.13	-0.18(-0.18)	0.05(105)
250	-0.16	-0.18(-0.18)	0.02(351)
250	-0.17	-0.17(-0.17)	0.0(576)
250	-0.06	-0.15(-0.15)	0.09(18.3)
260	-0.12	-0.18(-0.18)	0.05(108)
260	-0.14	-0.16(-0.16)	0.02(369)
260	-0.15	-0.16(-0.16)	0.0(611)
260	-0.07	-0.14(-0.14)	0.08(15.7)
270	-0.19	-0.24(-0.24)	0.05(96.1)
270	-0.19	-0.2(-0.2)	0.02(329)
270	-0.19	-0.2(-0.2)	0.0(549)
270	-0.14	-0.21(-0.21)	0.07(14.0)
280	-0.11	-0.16(-0.16)	0.05(106)
280	-0.14	-0.15(-0.15)	0.02(358)
280	-0.15	-0.15(-0.15)	0.0(607)
280	-0.05	-0.13(-0.13)	0.08(15.8)
290	-0.14	-0.18(-0.18)	0.04(85.5)
290	-0.15	-0.17(-0.17)	0.02(311)
290	-0.16	-0.16(-0.16)	0.0(536)
290	-0.09	-0.15(-0.15)	0.05(10.7)
300	-0.15	-0.2(-0.2)	0.05(98.2)
300	-0.17	-0.18(-0.18)	0.02(360)
300	-0.17	-0.18(-0.18)	0.0(624)
300	-0.12	-0.18(-0.18)	0.06(12.2)
310	-0.18	-0.21(-0.21)	0.03(60.9)
310	-0.18	-0.2(-0.2)	0.01(233)
310	-0.19	-0.2(-0.2)	0.0(409)
310	-0.12	-0.16(-0.16)	0.04(7.51)
320	-0.18	-0.22(-0.22)	0.04(75.5)
320	-0.19	-0.2(-0.2)	0.01(292)
320	-0.2	-0.2(-0.2)	0.0(514)
320	-0.13	-0.18(-0.18)	0.05(10.1)
330	-0.16	-0.2(-0.2)	0.04(82.6)
330	-0.16	-0.18(-0.18)	0.02(310)
330	-0.17	-0.17(-0.17)	0.0(544)
330	-0.11	-0.16(-0.16)	0.05(10.6)
340	-0.17	-0.21(-0.21)	0.04(77.4)
340	-0.18	-0.19(-0.19)	0.02(304)
340	-0.18	-0.18(-0.18)	0.0(541)
340	-0.12	-0.17(-0.17)	0.05(9.74)
350	-0.18	-0.22(-0.22)	0.04(72.0)
350	-0.19	-0.2(-0.2)	0.01(283)
350	-0.2	-0.2(-0.2)	0.0(506)
350	-0.14	-0.18(-0.18)	0.05(9.03)
360	-0.2	-0.24(-0.24)	0.04(81.4)
360	-0.2	-0.22(-0.22)	0.02(324)
360	-0.21	-0.21(-0.21)	0.0(579)
360	-0.15	-0.2(-0.2)	0.05(9.81)
370	-0.18	-0.22(-0.22)	0.04(78.2)
370	-0.17	-0.19(-0.19)	0.02(303)
370	-0.17	-0.18(-0.18)	0.0(538)
370	-0.14	-0.18(-0.18)	0.05(9.41)
380	-0.25	-0.27(-0.27)	0.03(56.8)
380	-0.24	-0.26(-0.26)	0.01(234)
380	-0.25	-0.25(-0.25)	0.0(421)
380	-0.17	-0.21(-0.21)	0.03(6.8)
390	-0.21	-0.26(-0.26)	0.05(93.2)
390	-0.2	-0.22(-0.22)	0.02(366)
390	-0.21	-0.21(-0.21)	0.0(653)
390	-0.17	-0.22(-0.22)	0.06(11.2)
400	-0.09	-0.12(-0.12)	0.03(69.9)
400	-0.1	-0.12(-0.12)	0.01(270)
400	-0.11	-0.11(-0.11)	0.0(480)
400	-0.05	-0.09(-0.09)	0.04(8.36)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.1, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470757'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	3.74	-0.03(-0.03)	3.78(755)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.1, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470757'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.34	-0.03(-0.03)	0.38(755)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.1, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470758'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.1, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470757'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.03	-0.03(-0.03)	0.0(755)
0	0.0	-0.03(-0.03)	0.04(755)
10	0.36	-0.06(-0.06)	0.42(83.9)
10	0.05	-0.07(-0.07)	0.11(225)
10	-0.06	-0.06(-0.06)	0.0(586)
10	-0.04	-0.07(-0.07)	0.03(527)
20	0.43	-0.05(-0.05)	0.48(96.1)
20	0.13	-0.04(-0.04)	0.17(332)
20	-0.04	-0.04(-0.04)	0.0(830)
20	-0.01	-0.04(-0.04)	0.04(713)
30	0.31	-0.08(-0.08)	0.39(77.2)
30	0.08	-0.07(-0.07)	0.15(306)
30	-0.06	-0.06(-0.06)	0.0(672)
30	-0.03	-0.06(-0.06)	0.03(562)
40	0.48	-0.07(-0.07)	0.55(109)
40	0.06	-0.08(-0.08)	0.13(267)
40	-0.06	-0.06(-0.06)	0.0(723)
40	-0.03	-0.06(-0.06)	0.03(603)
50	0.31	-0.11(-0.11)	0.42(83.1)
50	0.03	-0.1(-0.1)	0.13(259)
50	-0.08	-0.09(-0.09)	0.0(697)
50	-0.06	-0.09(-0.09)	0.03(568)
60	0.25	-0.07(-0.07)	0.32(63.0)
60	0.06	-0.06(-0.06)	0.12(244)
60	-0.05	-0.06(-0.06)	0.0(681)
60	-0.03	-0.05(-0.05)	0.03(567)
70	0.29	-0.08(-0.08)	0.37(73.6)
70	0.03	-0.08(-0.08)	0.11(226)
70	-0.06	-0.06(-0.06)	0.0(620)
70	-0.03	-0.05(-0.05)	0.03(528)
80	0.38	-0.06(-0.06)	0.44(88.1)
80	0.07	-0.06(-0.06)	0.13(267)
80	-0.05	-0.06(-0.06)	0.0(636)
80	-0.02	-0.05(-0.05)	0.03(540)
90	0.22	-0.07(-0.07)	0.3(59.1)
90	-0.07	-0.07(-0.07)	0.0(589)
90	0.04	-0.08(-0.08)	0.12(234)
90	-0.05	-0.07(-0.07)	0.03(501)
100	0.33	-0.09(-0.09)	0.42(84.3)
100	-0.09	-0.09(-0.09)	0.0(566)
100	0.01	-0.1(-0.1)	0.11(219)
100	-0.07	-0.09(-0.09)	0.02(474)
110	0.13	-0.14(-0.14)	0.27(54.2)
110	-0.09	-0.1(-0.1)	0.0(621)
110	0.03	-0.12(-0.12)	0.15(291)
110	-0.07	-0.1(-0.1)	0.03(534)
120	0.3	-0.1(-0.1)	0.4(80.5)
120	-0.04	-0.05(-0.05)	0.0(798)
120	0.1	-0.08(-0.08)	0.17(344)
120	-0.01	-0.05(-0.05)	0.03(683)
130	0.21	-0.17(-0.17)	0.38(75.1)
130	-0.11	-0.12(-0.12)	0.0(628)
130	-0.0	-0.14(-0.14)	0.13(267)
130	-0.09	-0.11(-0.11)	0.03(543)
140	0.17	-0.11(-0.11)	0.28(56.7)
140	-0.1	-0.1(-0.1)	0.0(629)
140	0.05	-0.1(-0.1)	0.14(286)
140	-0.07	-0.1(-0.1)	0.03(539)
150	0.49	-0.09(-0.09)	0.58(115)
150	-0.07	-0.07(-0.07)	0.0(667)
150	0.06	-0.08(-0.08)	0.14(281)
150	-0.04	-0.07(-0.07)	0.03(575)
160	0.26	-0.08(-0.08)	0.35(69.0)
160	-0.06	-0.07(-0.07)	0.0(639)
160	0.06	-0.07(-0.07)	0.13(255)
160	-0.04	-0.07(-0.07)	0.03(543)
170	0.15	-0.15(-0.15)	0.3(59.8)
170	-0.14	-0.14(-0.14)	0.0(504)
170	-0.08	-0.16(-0.16)	0.08(161)
170	-0.13	-0.15(-0.15)	0.02(420)
180	0.24	-0.1(-0.1)	0.35(69.3)
180	-0.09	-0.09(-0.09)	0.0(645)
180	0.0	-0.11(-0.11)	0.11(218)
180	-0.06	-0.09(-0.09)	0.03(539)
190	0.12	-0.12(-0.12)	0.24(48.3)
190	-0.12	-0.12(-0.12)	0.0(565)
190	-0.01	-0.12(-0.12)	0.11(220)
190	-0.11	-0.13(-0.13)	0.02(458)
200	1.09	-0.1(-0.1)	1.19(237)
200	-0.12	-0.12(-0.12)	0.0(658)
200	-0.03	-0.14(-0.14)	0.12(230)
200	-0.1	-0.13(-0.13)	0.03(526)
210	0.27	-0.16(-0.16)	0.43(87.0)
210	-0.16	-0.16(-0.16)	0.0(447)
210	-0.11	-0.19(-0.19)	0.08(155)
210	-0.13	-0.15(-0.15)	0.02(366)
220	0.14	-0.16(-0.16)	0.29(58.9)
220	-0.13	-0.13(-0.13)	0.0(604)
220	-0.05	-0.16(-0.16)	0.11(218)
220	-0.1	-0.13(-0.13)	0.02(491)
230	0.26	-0.11(-0.11)	0.37(73.9)
230	-0.07	-0.08(-0.08)	0.0(689)
230	0.01	-0.11(-0.11)	0.11(227)
230	-0.05	-0.08(-0.08)	0.03(559)
240	0.11	-0.15(-0.15)	0.26(52.7)
240	-0.16	-0.17(-0.17)	0.0(461)
240	-0.11	-0.18(-0.18)	0.07(146)
240	-0.14	-0.16(-0.16)	0.02(372)
250	0.15	-0.15(-0.15)	0.3(59.6)
250	-0.16	-0.16(-0.16)	0.0(587)
250	-0.06	-0.15(-0.15)	0.09(185)
250	-0.13	-0.15(-0.15)	0.02(469)
260	0.12	-0.14(-0.14)	0.26(51.8)
260	-0.13	-0.13(-0.13)	0.0(620)
260	-0.06	-0.15(-0.15)	0.09(184)
260	-0.11	-0.13(-0.13)	0.02(489)
270	-0.02	-0.22(-0.22)	0.2(39.1)
270	-0.17	-0.17(-0.17)	0.0(550)
270	-0.13	-0.21(-0.21)	0.08(156)
270	-0.16	-0.18(-0.18)	0.02(428)
280	0.09	-0.14(-0.14)	0.23(45.6)
280	-0.12	-0.13(-0.13)	0.0(602)
280	-0.05	-0.14(-0.14)	0.09(173)
280	-0.11	-0.13(-0.13)	0.02(460)
290	-0.03	-0.16(-0.16)	0.13(25.6)
290	-0.14	-0.15(-0.15)	0.0(527)
290	-0.1	-0.17(-0.17)	0.07(139)
290	-0.13	-0.15(-0.15)	0.02(394)
300	-0.04	-0.17(-0.17)	0.14(27.5)
300	-0.15	-0.15(-0.15)	0.0(609)
300	-0.12	-0.19(-0.19)	0.07(143)
300	-0.14	-0.16(-0.16)	0.02(449)
310	-0.07	-0.17(-0.17)	0.1(20.2)
310	-0.18	-0.18(-0.18)	0.0(396)
310	-0.16	-0.2(-0.2)	0.04(88.7)
310	-0.17	-0.19(-0.19)	0.01(287)
320	-0.07	-0.2(-0.2)	0.12(24.8)
320	-0.18	-0.18(-0.18)	0.0(493)
320	-0.16	-0.21(-0.21)	0.05(108)
320	-0.17	-0.19(-0.19)	0.02(353)
330	-0.06	-0.17(-0.17)	0.12(23.6)
330	-0.15	-0.16(-0.16)	0.0(517)
330	-0.12	-0.18(-0.18)	0.06(112)
330	-0.14	-0.16(-0.16)	0.02(368)
340	-0.08	-0.19(-0.19)	0.11(21.4)
340	-0.17	-0.17(-0.17)	0.0(513)
340	-0.16	-0.21(-0.21)	0.05(106)
340	-0.17	-0.18(-0.18)	0.02(359)
350	-0.1	-0.2(-0.2)	0.1(19.7)
350	-0.19	-0.19(-0.19)	0.0(477)
350	-0.17	-0.21(-0.21)	0.05(95.0)
350	-0.18	-0.2(-0.2)	0.02(332)
360	-0.12	-0.23(-0.23)	0.11(21.3)
360	-0.2	-0.2(-0.2)	0.0(545)
360	-0.18	-0.23(-0.23)	0.05(107)
360	-0.2	-0.21(-0.21)	0.02(378)
370	-0.1	-0.19(-0.19)	0.1(19.5)
370	-0.17	-0.17(-0.17)	0.0(505)
370	-0.16	-0.21(-0.21)	0.05(100)
370	-0.16	-0.18(-0.18)	0.02(350)
380	-0.16	-0.23(-0.23)	0.07(13.7)
380	-0.23	-0.23(-0.23)	0.0(396)
380	-0.24	-0.27(-0.27)	0.04(73.2)
380	-0.23	-0.25(-0.25)	0.01(271)
390	-0.14	-0.25(-0.25)	0.11(22.5)
390	-0.2	-0.2(-0.2)	0.0(611)
390	-0.19	-0.25(-0.25)	0.06(119)
390	-0.19	-0.21(-0.21)	0.02(422)
400	-0.01	-0.1(-0.1)	0.08(16.9)
400	-0.1	-0.11(-0.11)	0.0(449)
400	-0.07	-0.12(-0.12)	0.04(88.7)
400	-0.1	-0.11(-0.11)	0.02(311)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.3, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470759'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	3.74	-0.03(-0.03)	3.78(755)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.3, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470759'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.3, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470759'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.3, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470759'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.03	-0.03(-0.03)	0.0(755)
0	0.34	-0.03(-0.03)	0.38(755)
0	0.0	-0.03(-0.03)	0.04(755)
10	0.78	-0.05(-0.05)	0.84(167)
10	-0.03	-0.03(-0.03)	0.0(564)
10	0.11	-0.04(-0.04)	0.15(297)
10	-0.01	-0.03(-0.03)	0.02(495)
20	1.05	-0.03(-0.03)	1.09(218)
20	-0.01	-0.02(-0.02)	0.0(832)
20	0.17	-0.02(-0.02)	0.19(377)
20	0.02	-0.02(-0.02)	0.04(715)
30	0.97	-0.07(-0.07)	1.04(208)
30	-0.02	-0.02(-0.02)	0.0(730)
30	0.15	-0.04(-0.04)	0.19(373)
30	0.01	-0.02(-0.02)	0.03(674)
40	1.31	-0.06(-0.06)	1.38(275)
40	-0.03	-0.04(-0.04)	0.0(777)
40	0.14	-0.05(-0.05)	0.18(366)
40	0.0	-0.03(-0.03)	0.04(720)
50	0.87	-0.1(-0.1)	0.97(194)
50	-0.04	-0.04(-0.04)	0.0(746)
50	0.09	-0.06(-0.06)	0.16(315)
50	-0.01	-0.04(-0.04)	0.03(672)
60	0.77	-0.06(-0.06)	0.82(165)
60	-0.02	-0.02(-0.02)	0.0(759)
60	0.15	-0.04(-0.04)	0.18(368)
60	0.02	-0.01(-0.01)	0.03(685)
70	0.82	-0.06(-0.06)	0.88(177)
70	-0.02	-0.02(-0.02)	0.0(694)
70	0.13	-0.04(-0.04)	0.17(338)
70	0.01	-0.02(-0.02)	0.03(634)
80	0.71	-0.05(-0.05)	0.76(153)
80	-0.03	-0.04(-0.04)	0.0(706)
80	0.15	-0.04(-0.04)	0.19(379)
80	-0.0	-0.04(-0.04)	0.03(646)
90	0.83	-0.06(-0.06)	0.89(178)
90	-0.05	-0.05(-0.05)	0.0(662)
90	0.13	-0.05(-0.05)	0.18(363)
90	-0.02	-0.05(-0.05)	0.03(602)
100	0.67	-0.08(-0.08)	0.75(151)
100	-0.04	-0.05(-0.05)	0.0(620)
100	0.08	-0.06(-0.06)	0.14(288)
100	-0.01	-0.04(-0.04)	0.03(558)
110	0.71	-0.11(-0.11)	0.82(164)
110	-0.05	-0.05(-0.05)	0.0(710)
110	0.15	-0.09(-0.09)	0.24(477)
110	-0.02	-0.05(-0.05)	0.03(678)
120	0.95	-0.09(-0.09)	1.04(207)
120	-0.01	-0.01(-0.01)	0.0(897)
120	0.24	-0.03(-0.03)	0.26(525)
120	0.03	-0.01(-0.01)	0.04(817)
130	0.59	-0.14(-0.14)	0.72(144)
130	-0.05	-0.06(-0.06)	0.0(707)
130	0.1	-0.07(-0.07)	0.17(340)
130	-0.02	-0.05(-0.05)	0.03(656)
140	0.81	-0.1(-0.1)	0.9(181)
140	-0.06	-0.07(-0.07)	0.0(705)
140	0.09	-0.09(-0.09)	0.18(353)
140	-0.03	-0.07(-0.07)	0.03(645)
150	0.8	-0.07(-0.07)	0.87(173)
150	-0.04	-0.05(-0.05)	0.0(744)
150	0.17	-0.06(-0.06)	0.23(457)
150	-0.02	-0.05(-0.05)	0.03(688)
160	0.72	-0.08(-0.08)	0.79(158)
160	-0.04	-0.05(-0.05)	0.0(728)
160	0.14	-0.05(-0.05)	0.19(384)
160	-0.01	-0.05(-0.05)	0.03(660)
170	0.54	-0.13(-0.13)	0.67(134)
170	-0.09	-0.1(-0.1)	0.0(566)
170	0.02	-0.11(-0.11)	0.13(258)
170	-0.06	-0.09(-0.09)	0.02(499)
180	0.58	-0.1(-0.1)	0.68(137)
180	-0.04	-0.04(-0.04)	0.0(732)
180	0.12	-0.07(-0.07)	0.19(388)
180	-0.01	-0.04(-0.04)	0.03(662)
190	0.55	-0.1(-0.1)	0.66(131)
190	-0.11	-0.11(-0.11)	0.0(630)
190	0.1	-0.09(-0.09)	0.19(378)
190	-0.08	-0.11(-0.11)	0.03(572)
200	0.52	-0.14(-0.14)	0.66(132)
200	-0.08	-0.09(-0.09)	0.0(736)
200	0.11	-0.1(-0.1)	0.21(424)
200	-0.05	-0.08(-0.08)	0.03(666)
210	0.22	-0.17(-0.17)	0.39(77.1)
210	-0.11	-0.11(-0.11)	0.0(511)
210	-0.01	-0.14(-0.14)	0.13(266)
210	-0.09	-0.11(-0.11)	0.02(453)
220	0.4	-0.13(-0.13)	0.54(108)
220	-0.07	-0.08(-0.08)	0.0(704)
220	0.09	-0.1(-0.1)	0.19(377)
220	-0.04	-0.07(-0.07)	0.03(632)
230	0.63	-0.09(-0.09)	0.72(144)
230	-0.03	-0.04(-0.04)	0.0(801)
230	0.14	-0.05(-0.05)	0.19(379)
230	-0.0	-0.04(-0.04)	0.04(712)
240	0.41	-0.14(-0.14)	0.56(111)
240	-0.12	-0.13(-0.13)	0.0(540)
240	-0.02	-0.15(-0.15)	0.13(258)
240	-0.11	-0.13(-0.13)	0.02(477)
250	0.36	-0.13(-0.13)	0.49(98.6)
250	-0.11	-0.11(-0.11)	0.0(679)
250	0.04	-0.12(-0.12)	0.15(308)
250	-0.08	-0.11(-0.11)	0.03(590)
260	0.53	-0.12(-0.12)	0.65(131)
260	-0.08	-0.08(-0.08)	0.0(726)
260	-0.05	-0.08(-0.08)	0.03(644)
260	0.05	-0.11(-0.11)	0.16(322)
270	0.2	-0.2(-0.2)	0.4(80.0)
270	-0.12	-0.12(-0.12)	0.0(643)
270	-0.09	-0.12(-0.12)	0.03(565)
270	-0.04	-0.18(-0.18)	0.14(279)
280	0.46	-0.11(-0.11)	0.58(115)
280	-0.08	-0.08(-0.08)	0.0(708)
280	-0.06	-0.09(-0.09)	0.03(610)
280	0.07	-0.1(-0.1)	0.17(333)
290	0.11	-0.14(-0.14)	0.25(49.8)
290	-0.12	-0.13(-0.13)	0.0(619)
290	-0.1	-0.12(-0.12)	0.03(523)
290	-0.03	-0.15(-0.15)	0.12(248)
300	-0.1	-0.1(-0.1)	0.0(709)
300	0.06	-0.16(-0.16)	0.22(44.6)
300	-0.08	-0.11(-0.11)	0.03(586)
300	-0.03	-0.15(-0.15)	0.12(236)
310	-0.16	-0.16(-0.16)	0.0(456)
310	0.04	-0.17(-0.17)	0.21(41.4)
310	-0.14	-0.16(-0.16)	0.02(370)
310	-0.12	-0.19(-0.19)	0.07(144)
320	-0.16	-0.16(-0.16)	0.0(563)
320	0.1	-0.19(-0.19)	0.29(57.5)
320	-0.14	-0.16(-0.16)	0.02(449)
320	-0.12	-0.2(-0.2)	0.08(164)
330	-0.13	-0.13(-0.13)	0.0(583)
330	0.05	-0.15(-0.15)	0.2(40.1)
330	-0.11	-0.13(-0.13)	0.02(460)
330	-0.07	-0.16(-0.16)	0.08(165)
340	-0.15	-0.15(-0.15)	0.0(574)
340	0.01	-0.18(-0.18)	0.19(37.6)
340	-0.13	-0.16(-0.16)	0.02(445)
340	-0.11	-0.19(-0.19)	0.08(164)
350	-0.16	-0.17(-0.17)	0.0(529)
350	-0.05	-0.19(-0.19)	0.14(27.5)
350	-0.16	-0.18(-0.18)	0.02(404)
350	-0.14	-0.21(-0.21)	0.07(138)
360	-0.18	-0.18(-0.18)	0.0(597)
360	-0.01	-0.21(-0.21)	0.2(40.9)
360	-0.16	-0.18(-0.18)	0.02(451)
